id,video_id,path,overall,intonation,tone,timing,technique,chunk_start,chunk_end,url
e2bf9fb4_21,e2bf9fb4,audio/e2bf9fb4_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_22,e2bf9fb4,audio/e2bf9fb4_22.wav,,,,,,440.0,460.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_23,e2bf9fb4,audio/e2bf9fb4_23.wav,,,,,,460.0,480.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_24,e2bf9fb4,audio/e2bf9fb4_24.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_25,e2bf9fb4,audio/e2bf9fb4_25.wav,,,,,,500.0,520.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_26,e2bf9fb4,audio/e2bf9fb4_26.wav,,,,,,520.0,540.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_27,e2bf9fb4,audio/e2bf9fb4_27.wav,,,,,,540.0,560.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_28,e2bf9fb4,audio/e2bf9fb4_28.wav,,,,,,560.0,580.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_29,e2bf9fb4,audio/e2bf9fb4_29.wav,,,,,,580.0,600.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_30,e2bf9fb4,audio/e2bf9fb4_30.wav,,,,,,600.0,620.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
fa454b35_0,fa454b35,audio/fa454b35_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_1,fa454b35,audio/fa454b35_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_2,fa454b35,audio/fa454b35_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_3,fa454b35,audio/fa454b35_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_4,fa454b35,audio/fa454b35_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_5,fa454b35,audio/fa454b35_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_6,fa454b35,audio/fa454b35_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_7,fa454b35,audio/fa454b35_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_8,fa454b35,audio/fa454b35_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_9,fa454b35,audio/fa454b35_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_10,fa454b35,audio/fa454b35_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_11,fa454b35,audio/fa454b35_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_12,fa454b35,audio/fa454b35_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_13,fa454b35,audio/fa454b35_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_14,fa454b35,audio/fa454b35_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_15,fa454b35,audio/fa454b35_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_16,fa454b35,audio/fa454b35_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_17,fa454b35,audio/fa454b35_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_18,fa454b35,audio/fa454b35_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_19,fa454b35,audio/fa454b35_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_20,fa454b35,audio/fa454b35_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
fa454b35_21,fa454b35,audio/fa454b35_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=DBLpNXg7o8c&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=15&pp=iAQB8AUB
aecb3945_0,aecb3945,audio/aecb3945_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_1,aecb3945,audio/aecb3945_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_2,aecb3945,audio/aecb3945_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_3,aecb3945,audio/aecb3945_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_4,aecb3945,audio/aecb3945_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_5,aecb3945,audio/aecb3945_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_6,aecb3945,audio/aecb3945_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_7,aecb3945,audio/aecb3945_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_8,aecb3945,audio/aecb3945_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_9,aecb3945,audio/aecb3945_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_10,aecb3945,audio/aecb3945_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_11,aecb3945,audio/aecb3945_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_12,aecb3945,audio/aecb3945_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_13,aecb3945,audio/aecb3945_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_14,aecb3945,audio/aecb3945_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_15,aecb3945,audio/aecb3945_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_16,aecb3945,audio/aecb3945_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_17,aecb3945,audio/aecb3945_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_18,aecb3945,audio/aecb3945_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_19,aecb3945,audio/aecb3945_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_20,aecb3945,audio/aecb3945_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_21,aecb3945,audio/aecb3945_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_22,aecb3945,audio/aecb3945_22.wav,,,,,,440.0,460.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_23,aecb3945,audio/aecb3945_23.wav,,,,,,460.0,480.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_24,aecb3945,audio/aecb3945_24.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_25,aecb3945,audio/aecb3945_25.wav,,,,,,500.0,520.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_26,aecb3945,audio/aecb3945_26.wav,,,,,,520.0,540.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_27,aecb3945,audio/aecb3945_27.wav,,,,,,540.0,560.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_28,aecb3945,audio/aecb3945_28.wav,,,,,,560.0,580.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_29,aecb3945,audio/aecb3945_29.wav,,,,,,580.0,600.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_30,aecb3945,audio/aecb3945_30.wav,,,,,,600.0,620.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_31,aecb3945,audio/aecb3945_31.wav,,,,,,620.0,640.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_32,aecb3945,audio/aecb3945_32.wav,,,,,,640.0,660.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_33,aecb3945,audio/aecb3945_33.wav,,,,,,660.0,680.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_34,aecb3945,audio/aecb3945_34.wav,,,,,,680.0,700.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_35,aecb3945,audio/aecb3945_35.wav,,,,,,700.0,720.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_36,aecb3945,audio/aecb3945_36.wav,,,,,,720.0,740.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_37,aecb3945,audio/aecb3945_37.wav,,,,,,740.0,760.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_38,aecb3945,audio/aecb3945_38.wav,,,,,,760.0,780.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_39,aecb3945,audio/aecb3945_39.wav,,,,,,780.0,800.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_40,aecb3945,audio/aecb3945_40.wav,,,,,,800.0,820.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_41,aecb3945,audio/aecb3945_41.wav,,,,,,820.0,840.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_42,aecb3945,audio/aecb3945_42.wav,,,,,,840.0,860.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_43,aecb3945,audio/aecb3945_43.wav,,,,,,860.0,880.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_44,aecb3945,audio/aecb3945_44.wav,,,,,,880.0,900.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_45,aecb3945,audio/aecb3945_45.wav,,,,,,900.0,920.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_46,aecb3945,audio/aecb3945_46.wav,,,,,,920.0,940.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_47,aecb3945,audio/aecb3945_47.wav,,,,,,940.0,960.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_48,aecb3945,audio/aecb3945_48.wav,,,,,,960.0,980.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_49,aecb3945,audio/aecb3945_49.wav,,,,,,980.0,1000.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_50,aecb3945,audio/aecb3945_50.wav,,,,,,1000.0,1020.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_51,aecb3945,audio/aecb3945_51.wav,,,,,,1020.0,1040.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_52,aecb3945,audio/aecb3945_52.wav,,,,,,1040.0,1060.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_53,aecb3945,audio/aecb3945_53.wav,,,,,,1060.0,1080.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_54,aecb3945,audio/aecb3945_54.wav,,,,,,1080.0,1100.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_55,aecb3945,audio/aecb3945_55.wav,,,,,,1100.0,1120.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_56,aecb3945,audio/aecb3945_56.wav,,,,,,1120.0,1140.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_57,aecb3945,audio/aecb3945_57.wav,,,,,,1140.0,1160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_58,aecb3945,audio/aecb3945_58.wav,,,,,,1160.0,1180.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_59,aecb3945,audio/aecb3945_59.wav,,,,,,1180.0,1200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_60,aecb3945,audio/aecb3945_60.wav,,,,,,1200.0,1220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_61,aecb3945,audio/aecb3945_61.wav,,,,,,1220.0,1240.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_62,aecb3945,audio/aecb3945_62.wav,,,,,,1240.0,1260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_63,aecb3945,audio/aecb3945_63.wav,,,,,,1260.0,1280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_64,aecb3945,audio/aecb3945_64.wav,,,,,,1280.0,1300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_65,aecb3945,audio/aecb3945_65.wav,,,,,,1300.0,1320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
aecb3945_66,aecb3945,audio/aecb3945_66.wav,,,,,,1320.0,1340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv
16942b49_0,16942b49,audio/16942b49_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=7aOpTx4U5JM&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=17&pp=iAQB8AUB0gcJCRUKAYcqIYzv
16942b49_1,16942b49,audio/16942b49_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=7aOpTx4U5JM&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=17&pp=iAQB8AUB0gcJCRUKAYcqIYzv
16942b49_2,16942b49,audio/16942b49_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=7aOpTx4U5JM&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=17&pp=iAQB8AUB0gcJCRUKAYcqIYzv
16942b49_3,16942b49,audio/16942b49_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=7aOpTx4U5JM&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=17&pp=iAQB8AUB0gcJCRUKAYcqIYzv
16942b49_4,16942b49,audio/16942b49_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=7aOpTx4U5JM&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=17&pp=iAQB8AUB0gcJCRUKAYcqIYzv
